id,n_authors,len_char_title,len_word_title,len_char_abstract,len_word_abstract,n_keywords,ref_len,ref_latest,num_recent_refs,contains_ml_keyword,avg_sent_len,abs_glove_avg,contains_sota,avg_ref_length,num_sections,contains_appendix,fig_tab_eqn_count,contains_table,contains_figure,contains_equation,iclr_references,label,ref_latest_depth
2018_H1mCp-ZRZ,6,76,9,721,98,4,40,2018,33,0,23.6,0.04888349026441574,1,56,19,1,9,1,1,1,7,Accept,1
2017_SJ-uGHcee,1,39,4,400,64,0,20,2016,8,0,23.0,0.05063321441411972,0,42,14,0,9,0,1,1,0,Reject,2
2019_BygmRoA9YQ,6,104,14,1180,177,2,22,2018,15,1,28.714285714285715,0.06726931780576706,0,26,15,0,14,1,1,0,0,Reject,2
2020_HJeg46EKPr,7,64,7,1046,140,2,54,2018,17,1,24.571428571428573,0.07274483889341354,0,47,11,1,32,1,1,1,0,Reject,3
2019_S1lvm305YQ,6,80,9,1275,178,4,42,2018,30,0,30.571428571428573,0.05947314202785492,0,109,22,1,19,1,1,1,0,Accept,2
2019_HkGzUjR5tQ,6,75,10,868,117,2,58,2018,47,1,26.5,0.05705152824521065,1,62,17,0,15,1,1,0,6,Reject,2
2018_HJXOfZ-AZ,3,78,10,1445,222,6,19,2017,8,1,27.666666666666668,0.057719625532627106,0,727,9,0,17,1,1,0,0,Reject,2
2020_rJx7wlSYvB,3,65,8,921,138,4,53,2019,42,1,22.857142857142858,0.06741661578416824,0,56,18,1,23,1,1,1,0,Reject,2
2019_S1fQSiCcYm,4,88,10,1049,149,5,47,2018,38,0,32.0,0.07659737765789032,0,50,11,1,24,1,1,0,4,Accept,2
2020_SklEhlHtPr,3,85,9,1501,202,4,38,2019,25,1,34.285714285714285,0.0834822952747345,1,51,16,1,11,1,1,0,0,Reject,2
2020_B1gX8JrYPr,5,62,10,1237,178,3,47,2019,37,0,23.11111111111111,0.0547175295650959,0,31,18,1,25,1,1,1,6,Reject,2
2020_r1lclxBYDS,3,86,12,1063,165,4,19,2019,18,1,22.5,0.05285157263278961,0,137,12,1,8,0,1,0,6,Reject,2
2019_Bke0rjR5F7,3,85,11,1064,153,1,23,2018,21,0,31.333333333333332,0.06715882569551468,0,30,17,0,2,0,1,0,0,Reject,2
2019_H1glKiCqtm,3,48,6,947,147,8,31,2018,31,1,27.833333333333332,0.05570420250296593,0,33,13,0,20,1,1,0,0,Reject,2
2020_B1lFa3EFwB,3,69,7,1788,248,3,31,2018,28,0,34.75,0.05941958352923393,0,39,16,1,28,1,1,1,3,Reject,3
2019_HyxOIoRqFQ,3,80,10,1638,232,3,18,2018,14,0,29.444444444444443,0.0768880844116211,0,52,11,0,37,0,1,1,1,Reject,2
2017_rkpACe1lx,3,13,1,744,106,3,36,2016,25,1,27.0,0.061398085206747055,1,31,13,1,20,1,1,1,2,Accept,2
2017_rJiNwv9gg,4,53,6,947,134,3,33,2016,23,1,25.5,0.06457483023405075,0,417,13,1,15,0,1,1,5,Accept,2
2020_r1ghgxHtPH,3,70,10,1059,149,4,42,2019,28,0,25.428571428571427,0.06624781340360641,0,37,15,0,17,1,1,0,5,Reject,2
2019_SJl98sR5tX,4,47,7,1476,218,4,44,2018,28,1,24.9,0.06438079476356506,0,73,20,1,24,1,1,0,3,Reject,2
2019_H1eRBoC9FX,4,53,5,1666,225,4,45,2018,37,0,30.77777777777778,0.06621243059635162,0,111,12,0,5,0,1,1,3,Reject,2
2020_rJebgkSFDB,6,58,8,1210,174,4,62,2019,47,1,29.857142857142858,0.06982223689556122,0,51,18,1,16,1,1,0,4,Reject,2
2020_S1xGCAVKvr,4,45,10,1479,217,0,20,2018,16,1,22.166666666666668,0.05664321780204773,0,33,9,0,21,1,1,1,0,Reject,3
2020_SkgjKR4YwH,4,41,5,1266,197,3,20,2019,18,1,21.5,0.05909013748168945,0,73,12,1,12,1,1,1,3,Reject,2
2017_HyxQzBceg,4,39,4,541,77,4,40,2017,31,1,14.666666666666666,0.05978831276297569,0,84,17,1,20,1,1,1,9,Accept,1
2019_SkMx_iC9K7,2,64,8,885,121,5,24,2018,17,1,24.0,0.061054106801748276,1,28,14,0,6,1,1,0,1,Reject,2
2020_ByedzkrKvH,5,48,5,1478,214,5,41,2019,34,1,21.75,0.049064137041568756,0,41,43,1,33,1,1,1,0,Accept,2
2019_HkM3vjCcF7,3,63,8,1305,188,3,15,2018,15,0,27.625,0.06057150661945343,0,260,23,0,12,0,1,1,0,Reject,2
2020_rJerHlrYwH,7,67,7,1033,144,7,55,2019,45,1,36.0,0.05295691639184952,1,30,16,1,15,1,1,0,0,Reject,2
2018_Hy3MvSlRW,2,54,6,1146,172,2,36,2017,33,1,23.555555555555557,0.046017277985811234,0,148,18,0,5,1,1,0,0,Reject,2
2020_BJgLpaEtDS,1,32,3,623,97,4,38,2019,31,0,28.75,0.060232993215322495,0,4,21,1,3,1,1,0,0,Reject,2
2017_B1Igu2ogg,1,64,7,1114,152,3,35,2015,23,0,20.77777777777778,0.05055059492588043,1,32,11,0,18,1,1,1,0,Accept,3
2019_HyefgnCqFm,4,61,8,788,117,5,30,2018,19,1,18.857142857142858,0.05694277584552765,0,192,24,1,75,1,1,1,2,Reject,2
2019_Hkemdj09YQ,6,83,11,831,128,3,21,2018,18,0,17.875,0.05355905368924141,0,61,31,1,29,0,1,1,4,Reject,2
2017_SJBr9Mcxl,3,57,7,1155,179,2,22,2016,17,1,28.857142857142858,0.05251492187380791,0,389,11,0,17,1,1,0,2,Reject,2
2020_r1lGO0EKDH,5,84,12,1342,192,4,34,2019,30,0,23.88888888888889,0.06389127671718597,1,23,25,1,22,1,1,1,4,Accept,2
2019_BylBr3C9K7,3,110,14,988,140,3,42,2018,36,1,23.0,0.0840611532330513,0,52,25,1,21,1,1,1,0,Accept,2
2020_BJxQxeBYwH,3,78,11,1427,213,3,24,2019,21,1,23.181818181818183,0.06336495280265808,0,47,21,1,27,1,1,1,4,Reject,2
2018_SJcKhk-Ab,2,40,6,749,116,1,25,2016,16,1,22.0,0.04767816886305809,0,55,7,1,12,0,1,1,0,Accept,3
2020_SyxdC6NKwH,4,54,6,1221,174,4,27,2019,20,1,31.0,0.055988553911447525,1,21,34,1,33,1,1,1,0,Reject,2
2019_rJxgknCcK7,5,79,10,900,137,4,26,2048,20,0,20.625,0.07410075515508652,1,29,20,1,30,1,1,1,5,Accept,-28
2020_HylsTT4FvB,3,56,7,1265,194,4,30,2019,23,1,24.11111111111111,0.052510812878608704,0,30,28,1,39,1,1,1,0,Accept,2
2020_Skg5r1BFvB,4,42,5,1228,177,3,26,2019,21,0,22.666666666666668,0.07221098244190216,0,167,10,1,24,0,1,1,0,Reject,2
2020_B1x1ma4tDr,4,46,6,1668,224,14,40,2019,25,1,25.8,0.06279154866933823,0,31,26,1,21,1,1,0,2,Accept,2
2018_BJluxbWC-,3,51,6,1117,177,0,31,2017,21,1,22.11111111111111,0.04553917795419693,0,76,17,0,10,1,1,1,0,Reject,2
2020_B1l1qnEFwH,3,16,3,977,148,4,52,2019,35,1,23.857142857142858,0.05880672112107277,0,44,15,1,23,1,1,1,0,Reject,2
2020_r1gzoaNtvr,5,71,8,883,121,3,37,2019,21,1,26.6,0.0475214384496212,0,173,12,1,23,0,1,0,4,Reject,2
2020_rJeB22VFvS,8,51,6,978,121,5,34,2019,27,1,17.444444444444443,0.05777980387210846,0,35,15,1,20,1,1,0,0,Reject,2
2018_rJiaRbk0-,7,53,8,1454,230,5,45,2017,39,1,34.125,0.06572317332029343,0,39,17,1,11,1,1,0,0,Reject,2
2018_H1cKvl-Rb,4,31,4,370,55,4,0,0,0,0,16.25,0.023115240037441254,0,0,4,0,0,0,0,0,0,Reject,2019
2020_BkgHWkrtPB,2,43,8,1183,196,4,23,2019,18,0,27.5,0.07647969573736191,0,147,12,1,13,0,1,1,2,Reject,2
2017_r1tHvHKge,5,75,9,1287,193,3,25,2016,12,0,20.454545454545453,0.05706686154007912,0,208,8,0,6,0,1,0,1,Reject,2
2020_BJeB5hVtvB,4,62,7,1181,163,3,31,2019,22,1,22.444444444444443,0.06634900718927383,0,29,17,1,21,1,1,1,0,Accept,2
2020_B1x6BTEKwr,3,86,11,1713,257,4,57,2020,56,1,19.6,0.08090639114379883,0,548,22,1,8,0,0,1,14,Accept,1
2019_B1xWcj0qYm,4,86,13,872,139,3,63,2018,37,1,27.833333333333332,0.06632637977600098,1,80,16,1,21,1,1,1,7,Accept,2
2018_B1Yy1BxCZ,4,54,9,987,151,9,28,2017,23,0,19.444444444444443,0.07523943483829498,0,57,13,1,27,0,1,1,0,Accept,2
2020_B1eiJyrtDB,2,75,9,1086,158,5,15,2019,14,1,25.428571428571427,0.07350809872150421,0,317,15,0,4,0,1,0,0,Reject,2
2020_H1gza2NtwH,6,125,18,1039,154,5,46,2019,33,1,21.875,0.05083532631397247,1,36,32,1,23,1,1,1,0,Reject,2
2020_HklxbgBKvr,6,65,7,1355,197,3,63,2019,48,0,33.714285714285715,0.07260249555110931,0,57,28,1,18,1,1,1,3,Accept,2
2019_BJgEjiRqYX,3,70,11,1103,168,5,44,2018,40,0,23.0,0.05759654566645622,0,41,29,1,19,1,1,0,10,Reject,2
2020_HkgXteBYPB,5,35,4,1335,209,4,37,2019,30,1,26.444444444444443,0.04553578048944473,0,113,19,1,21,1,1,0,1,Reject,2
2020_r1gdj2EKPB,4,82,9,1642,230,4,30,2019,25,1,36.5,0.06928668171167374,1,56,10,1,17,1,1,0,6,Accept,2
2020_H1lxeRNYvB,3,22,3,948,126,6,45,2019,44,1,21.0,0.06033330410718918,0,50,20,1,16,1,1,0,7,Reject,2
2018_ryserbZR-,4,112,14,1221,175,4,32,2017,23,1,34.166666666666664,0.0672227218747139,0,41,11,1,14,1,1,0,0,Reject,2
2020_HJxKhyStPH,5,96,14,1770,282,4,30,2019,25,0,23.214285714285715,0.05120452493429184,0,29,13,1,15,1,1,1,0,Reject,2
2018_ryj38zWRb,4,50,7,1073,151,5,44,2017,29,1,25.0,0.06968904286623001,0,39,20,0,9,1,1,0,1,Reject,2
2020_rkl_Ch4YwS,3,61,7,1175,169,2,33,2017,22,1,28.714285714285715,0.04779190942645073,0,348,15,1,20,1,1,1,0,Reject,4
2020_SylOlp4FvH,14,93,13,1376,193,4,43,2019,35,0,33.142857142857146,0.0478937067091465,0,36,19,1,51,1,1,1,0,Accept,2
2020_H1emfT4twB,4,59,6,961,130,3,54,2019,42,1,27.333333333333332,0.052487410604953766,0,45,26,1,33,1,1,1,2,Accept,2
2020_BJlkgaNKvr,3,85,10,1318,205,3,38,2020,35,0,29.5,0.07186637073755264,0,30,30,1,56,1,1,1,12,Reject,1
2020_Skl8EkSFDr,2,31,3,1024,147,4,44,2019,37,1,28.5,0.06376142054796219,0,26,13,1,30,1,1,0,9,Reject,2
2019_Hkg313AcFX,2,74,8,802,125,3,29,2018,23,1,23.333333333333332,0.06248044967651367,0,33,27,1,47,1,1,1,1,Reject,2
2020_ryeT10VKDH,2,57,7,1043,157,3,37,2020,24,0,29.333333333333332,0.07077127695083618,0,41,17,1,6,0,1,1,0,Reject,1
2019_SJG1wjRqFQ,2,64,7,1075,153,4,24,2018,20,0,18.555555555555557,0.05845916271209717,0,447,16,0,15,1,1,1,0,Reject,2
2017_H1zJ-v5xl,4,31,3,944,134,2,36,2016,33,1,31.0,0.06566780805587769,0,30,15,1,6,1,1,1,2,Accept,2
2018_SJi9WOeRb,2,39,5,1095,145,3,57,2017,32,1,28.833333333333332,0.06386306136846542,0,50,18,1,7,0,1,1,3,Accept,2
2018_Hy_o3x-0b,2,37,4,977,134,5,33,2017,31,1,23.285714285714285,0.05604441091418266,1,47,9,0,18,1,1,1,3,Reject,2
2020_r1xHxgrKwr,5,114,13,940,137,3,60,2019,46,1,26.166666666666668,0.06733700633049011,0,32,21,1,34,1,1,1,3,Reject,2
2019_ByG_3s09KX,5,62,9,772,117,4,36,2018,35,0,20.857142857142858,0.052853651344776154,1,27,31,1,8,1,1,1,4,Reject,2
2018_ry0WOxbRZ,2,59,7,910,137,2,14,2017,13,1,25.5,0.07306373864412308,0,30,10,1,11,0,1,0,0,Reject,2
2018_BJ7d0fW0b,5,57,7,1147,172,2,26,2017,15,1,17.545454545454547,0.054980386048555374,0,59,11,0,7,1,1,0,0,Reject,2
2020_SygkSkSFDB,5,74,11,1007,144,5,40,2018,30,0,23.857142857142858,0.06413182616233826,0,335,28,1,94,0,1,1,0,Reject,3
2019_HyxBpoR5tm,4,72,7,641,85,3,33,2018,28,1,24.5,0.059961915016174316,0,29,21,1,11,1,1,0,1,Reject,2
2020_BklekANtwr,3,68,9,1348,206,4,33,2019,29,1,25.22222222222222,0.06435982882976532,0,129,8,1,11,0,1,0,0,Reject,2
2019_HygQro05KX,2,40,5,1356,202,0,22,2018,12,0,19.666666666666668,0.06207706034183502,0,77,19,1,15,1,1,1,0,Reject,2
2019_BJemQ209FQ,4,28,5,1733,253,5,15,2018,12,1,32.44444444444444,0.06817805767059326,0,53,15,0,9,0,1,0,2,Accept,2
2018_SJ1fQYlCZ,2,95,15,884,136,3,15,2017,11,1,24.0,0.05525512620806694,0,566,10,1,10,1,1,0,0,Reject,2
2018_B1EA-M-0Z,6,42,6,1598,261,4,28,2018,18,1,21.071428571428573,0.07605237513780594,0,230,19,1,38,1,1,1,1,Accept,1
2020_rJguRyBYvr,3,81,9,501,74,4,48,2020,42,0,23.5,0.04332730174064636,1,72,20,1,13,1,1,1,0,Reject,1
2020_HyevIJStwH,5,76,10,981,142,4,18,2020,15,1,27.666666666666668,0.06776247173547745,0,186,13,1,19,1,1,1,0,Accept,1
2020_rJgFjREtwr,6,63,6,1070,149,3,26,2019,19,1,21.25,0.048581093549728394,0,29,16,1,3,0,0,1,2,Reject,2
2020_Syg7VaNYPB,3,22,3,1204,179,3,56,2019,52,0,35.5,0.060631923377513885,1,35,20,1,44,1,1,1,0,Reject,2
2020_HJxWl0NKPB,3,76,11,829,123,2,22,2019,6,0,37.25,0.055747419595718384,1,36,14,1,11,1,1,0,1,Reject,2
2020_Skg2pkHFwS,2,79,9,1048,149,6,91,2019,61,0,24.0,0.04679826647043228,0,49,12,0,13,1,1,0,6,Reject,2
2020_Hkl6i0EFPH,6,95,14,1165,176,0,27,2019,21,1,24.25,0.06377053260803223,0,34,14,1,9,1,1,0,3,Reject,2
2018_HJUOHGWRb,3,31,3,1037,141,6,12,2016,6,0,28.5,0.05724092945456505,1,25,19,1,34,1,1,0,0,Reject,3
2020_SklTQCNtvS,6,57,7,1457,221,0,28,2019,24,1,38.57142857142857,0.05171968787908554,1,42,14,1,12,1,1,0,3,Accept,2
2019_Skeke3C5Fm,4,68,8,913,128,0,25,2018,21,0,31.4,0.06742813438177109,1,36,20,1,21,1,1,0,1,Accept,2
2020_BJlXgkHYvS,2,70,6,853,121,4,49,2019,38,1,21.833333333333332,0.0526454895734787,0,303,22,1,23,1,1,1,5,Reject,2
2019_HJz05o0qK7,1,53,5,1117,143,3,48,2018,27,1,27.5,0.05880071595311165,0,42,12,1,35,0,1,1,5,Accept,2
2020_HJlWWJSFDH,7,49,6,1250,186,3,72,2019,58,1,29.125,0.054084569215774536,1,46,26,1,40,1,1,0,6,Accept,2
2020_ByexElSYDr,4,46,6,877,123,3,51,2020,35,1,27.333333333333332,0.06806392967700958,0,52,18,1,39,1,1,0,2,Accept,1
2019_HkNDsiC9KQ,4,67,7,1373,194,3,67,2018,47,1,28.75,0.06946469098329544,0,40,42,1,13,1,1,1,4,Accept,2
2018_rJv4XWZA-,2,53,6,658,98,3,31,2017,21,1,35.0,0.07730699330568314,0,40,18,1,4,1,1,0,2,Reject,2
2019_B1l08oAct7,6,71,8,1275,178,5,40,2018,26,1,28.428571428571427,0.06749903410673141,0,40,22,1,64,1,1,1,1,Accept,2
2020_SylurJHFPS,7,63,8,1284,199,0,30,2019,27,0,16.642857142857142,0.05744052305817604,0,21,14,1,24,1,1,1,3,Reject,2
2018_BJE-4xW0W,4,79,10,1393,222,6,40,2017,34,0,22.181818181818183,0.05663346126675606,0,287,35,1,43,1,1,1,2,Accept,2
2019_H1lJws05K7,3,83,12,1469,212,3,17,2018,13,1,18.0,0.05865611135959625,0,241,17,0,31,1,1,1,4,Reject,2
2018_B1zlp1bRW,6,52,7,955,149,6,48,2018,29,1,24.428571428571427,0.04693053290247917,0,43,13,1,6,1,1,1,0,Accept,1
2020_r1x3unVKPS,4,45,4,639,92,3,25,2019,19,0,26.25,0.04564070701599121,0,29,14,1,11,1,1,0,3,Reject,2
2019_HkgHk3RctX,9,54,8,958,156,3,47,2018,31,1,22.75,0.04666990786790848,0,44,12,1,13,1,1,0,9,Reject,2
2019_BJfRpoA9YX,4,37,3,1163,185,5,37,2018,36,1,22.77777777777778,0.03170840069651604,1,43,19,0,13,1,1,1,1,Reject,2
2020_Hyg9anEFPS,5,36,4,1740,260,2,58,2019,41,0,21.8,0.0473741739988327,0,53,11,1,19,0,1,0,0,Accept,2
2019_r1gEqiC9FX,4,37,4,641,95,4,41,2018,32,1,18.333333333333332,0.08763369917869568,0,39,28,1,26,1,1,1,0,Accept,2
2020_ByxODxHYwB,3,108,14,1451,210,4,19,2019,14,0,30.666666666666668,0.061769451946020126,0,32,14,0,41,1,1,0,1,Reject,2
2019_Bye9LiR9YX,2,41,6,1286,181,3,1,2008,0,1,27.22222222222222,0.06052980571985245,1,0,10,1,22,1,1,1,0,Reject,12
2018_ry4SNTe0-,2,105,11,665,101,3,16,2017,16,1,22.8,0.06186952441930771,0,36,11,1,6,1,1,1,1,Reject,2
2019_ryzHXnR5Y7,7,69,11,1061,166,3,54,2018,44,1,31.5,0.05502353236079216,0,56,9,1,15,1,1,0,1,Reject,2
2020_BkeOp6EKDH,2,59,7,694,109,6,10,2018,4,1,32.0,0.05578199401497841,0,20,11,1,11,1,1,0,0,Reject,3
2018_rkcQFMZRb,5,53,7,915,121,0,20,2017,12,1,25.333333333333332,0.042578913271427155,1,1402,14,1,24,1,1,0,2,Accept,2
2019_ByeLBj0qFQ,2,70,8,869,135,4,21,2018,18,0,27.666666666666668,0.054147958755493164,0,37,15,1,3,0,1,0,0,Reject,2
2020_H1gBsgBYwH,5,68,9,1061,155,3,69,2019,59,1,30.166666666666668,0.07860278338193893,0,152,39,1,15,0,1,1,0,Accept,2
2020_H1gx1CNKPH,4,55,6,865,119,4,33,2019,28,1,22.833333333333332,0.0804557353258133,0,37,13,0,18,1,1,1,0,Reject,2
2019_rkgKBhA5Y7,4,80,13,1251,179,7,35,2018,31,0,30.142857142857142,0.061422523111104965,0,46,25,1,46,1,1,1,6,Accept,2
2018_Sk6fD5yCb,3,71,10,1352,228,3,30,2017,23,1,22.0,0.07490316033363342,0,29,16,0,3,1,1,0,0,Accept,2
2020_SyxIWpVYvr,6,90,9,893,135,3,32,2019,21,1,27.166666666666668,0.06977380067110062,0,65,14,1,17,1,1,1,6,Accept,2
2018_HJr4QJ26W,4,57,7,910,144,5,15,2017,15,0,26.5,0.07944902777671814,0,23,21,1,18,0,1,0,1,Reject,2
2018_rJvJXZb0W,2,60,7,933,126,6,49,2017,42,1,28.4,0.06558406352996826,1,178,18,0,14,1,1,0,0,Accept,2
2020_H1g4M0EtPS,3,76,9,798,124,2,20,2019,17,0,24.166666666666668,0.04966083914041519,1,39,14,1,11,1,1,1,1,Reject,2
2020_Bke6vTVYwH,5,78,12,1162,181,0,34,2020,31,1,30.142857142857142,0.051152486354112625,0,33,13,1,8,1,1,0,6,Reject,1
2019_SJlpM3RqKQ,4,82,11,1033,149,0,26,2018,20,1,31.166666666666668,0.07376465946435928,0,49,13,1,12,1,1,0,2,Reject,2
2018_r17lFgZ0Z,4,102,12,1241,182,5,31,2017,19,0,22.77777777777778,0.04428080469369888,0,33,23,0,13,1,1,1,2,Reject,2
2019_ryeaZhRqFm,6,65,8,1238,181,3,39,2019,27,1,20.09090909090909,0.06150338798761368,0,35,14,0,23,1,1,1,3,Reject,1
2018_rk9kKMZ0-,2,43,7,1312,181,4,35,2017,27,1,28.125,0.06497310847043991,0,23,1,0,17,1,1,1,0,Reject,2
2020_BylyV1BtDB,5,32,6,1401,203,3,48,2019,42,1,24.9,0.04644398391246796,1,51,21,1,37,1,1,1,2,Reject,2
2020_HklvmlrKPB,4,69,8,623,83,5,55,2019,47,0,20.4,0.04549657180905342,0,47,20,1,32,1,1,1,5,Reject,2
2020_BJlrZyrKDB,2,44,4,1146,174,3,33,2019,24,1,24.0,0.059023384004831314,0,110,19,1,15,0,1,1,2,Reject,2
2020_Byes0TNFDS,3,65,9,1508,222,4,42,2019,25,0,29.77777777777778,0.07152244448661804,1,52,13,1,23,1,1,1,0,Reject,2
2017_HJGwcKclx,3,50,6,779,116,2,44,2017,31,1,21.142857142857142,0.04994092881679535,1,52,18,1,7,1,1,0,0,Accept,1
2020_HkgBsaVtDB,3,48,7,995,156,5,19,2018,14,1,29.5,0.07422933727502823,0,55,14,1,22,1,1,1,0,Reject,3
2020_B1x62TNtDS,2,74,8,856,118,0,30,2019,25,1,23.166666666666668,0.05022808536887169,0,48,20,1,16,1,1,0,0,Accept,2
2018_HJXyS7bRb,4,54,7,1289,187,4,20,2017,14,0,25.875,0.05192435905337334,0,50,9,0,10,1,1,1,0,Reject,2
2019_HkGSniC9FQ,2,89,11,1060,161,0,25,2017,10,0,23.625,0.05421203747391701,0,29,15,0,8,1,1,1,0,Reject,3
2019_rJxHsjRqFQ,11,29,3,959,137,7,48,2018,32,1,25.5,0.06845691800117493,0,53,18,1,16,1,1,1,2,Accept,2
2020_r1e9GCNKvH,2,77,10,1101,173,3,38,2020,30,1,26.714285714285715,0.05890943482518196,0,210,21,1,20,1,1,1,1,Accept,1
2020_Skl3SkSKDr,2,44,5,832,116,4,48,2019,37,1,28.2,0.06509458273649216,0,68,5,0,5,0,1,0,0,Reject,2
2017_rkE3y85ee,3,50,4,801,103,4,26,2016,21,1,25.0,0.08891752362251282,1,36,16,1,15,1,1,1,0,Accept,2
2020_rkxEKp4Fwr,4,63,8,1518,224,0,51,2019,44,1,24.8,0.06321442127227783,0,43,13,1,34,1,1,1,1,Reject,2
2019_BJGVX3CqYm,6,86,10,949,131,2,26,2018,23,1,26.0,0.06494776159524918,1,432,15,1,29,1,1,1,0,Reject,2
2020_r1xpF0VYDS,4,62,8,766,108,2,23,2019,17,0,25.6,0.07075567543506622,0,30,1,1,15,0,1,1,0,Reject,2
2018_ByJWeR1AW,2,52,6,1184,164,3,40,2017,24,1,30.833333333333332,0.06828716397285461,0,33,18,1,18,1,1,0,5,Reject,2
2020_SJe9qT4YPr,2,77,14,1102,162,3,35,2019,32,1,31.166666666666668,0.047113824635744095,1,46,16,1,32,1,1,1,1,Reject,2
2020_BJlNs0VYPB,7,79,12,1943,293,5,18,2019,15,1,20.764705882352942,0.052360936999320984,1,820,15,1,31,1,1,1,0,Reject,2
2019_SyxXhsAcFQ,2,78,9,1102,171,3,6,2018,4,1,15.071428571428571,0.0596836619079113,0,668,16,1,15,1,1,0,0,Reject,2
2020_HyleclHKvS,5,80,13,1459,216,5,41,2019,30,1,20.416666666666668,0.05435357242822647,0,52,21,1,27,0,1,1,2,Reject,2
2020_HJgCcCNtwH,2,79,11,1174,186,4,22,2018,15,1,23.11111111111111,0.08000774681568146,0,24,22,1,30,0,1,1,0,Reject,3
2020_S1ewjhEFwr,3,94,12,988,140,0,34,2019,32,1,32.0,0.08024504035711288,1,43,23,0,14,1,1,1,4,Reject,2
2020_SkeyppEFvS,5,51,7,1192,182,2,51,2019,43,0,34.0,0.058383021503686905,1,50,10,1,31,1,1,1,13,Accept,2
2020_rJehNT4YPr,4,84,12,1566,226,1,33,2019,24,0,31.625,0.05919261276721954,0,35,8,0,14,1,1,0,6,Accept,2
2019_SJgiNo0cKX,4,48,6,985,143,0,30,2018,21,1,25.857142857142858,0.05423593893647194,0,20,12,0,9,0,1,0,0,Reject,2
2019_BygfghAcYX,5,69,9,799,115,4,29,2018,23,1,32.5,0.06842407584190369,0,439,17,1,28,1,1,1,7,Accept,2
2020_SJxIm0VtwH,7,91,11,1699,209,2,58,2020,41,1,29.77777777777778,0.07062523812055588,1,42,17,1,11,1,1,1,1,Accept,1
2018_rJIN_4lA-,2,84,10,966,146,4,59,2017,32,0,20.875,0.06921595335006714,0,120,15,1,2,0,1,0,1,Reject,2
2020_B1x996EKPS,3,56,8,1571,222,3,13,2019,10,1,27.2,0.053618621081113815,0,6,25,0,33,1,1,1,0,Reject,2
2020_BJxiqxSYPB,2,59,9,583,88,0,24,2020,16,1,24.75,0.06123608723282814,1,86,14,1,5,1,0,1,0,Reject,1
2019_rJxNAjC5F7,3,48,7,853,135,3,24,2018,23,1,26.0,0.0754476860165596,0,237,13,0,6,1,1,0,0,Reject,2
2020_HJgySxSKvB,5,38,4,1102,156,0,19,2019,17,1,26.714285714285715,0.06201692670583725,0,66,12,0,5,1,1,0,0,Reject,2
2018_H1pri9vTZ,1,84,11,809,123,3,17,2016,6,1,17.875,0.06122683361172676,1,330,22,1,10,1,1,1,0,Reject,3
2020_B1xq264YvH,4,63,6,941,128,3,32,2019,24,1,21.285714285714285,0.055287547409534454,0,44,12,1,18,1,1,0,0,Reject,2
2020_H1lQIgrFDS,3,77,9,756,103,0,31,2019,27,1,26.0,0.05087495222687721,1,62,17,1,11,1,1,1,1,Reject,2
2018_HJhIM0xAW,5,56,8,1051,157,4,56,2017,22,0,24.571428571428573,0.0853472650051117,0,43,13,1,26,1,1,0,0,Accept,2
2017_ry4Vrt5gl,2,20,3,565,80,2,34,2016,16,1,21.5,0.06504712998867035,0,57,22,1,16,1,1,0,0,Accept,2
2020_Byg5ZANtvH,6,55,8,1297,171,0,45,2019,26,0,24.22222222222222,0.07167224586009979,0,43,13,1,25,0,1,0,0,Accept,2
2019_BkxAUjRqY7,6,77,9,1224,175,4,32,2019,13,1,33.166666666666664,0.06261733174324036,0,82,24,1,35,1,1,1,0,Reject,1
2018_HyfHgI6aW,6,33,4,942,147,4,27,2017,20,0,23.0,0.07044575363397598,0,20,18,1,16,1,1,0,0,Accept,2
2020_H1eH9hNtwr,3,37,5,935,136,0,19,2019,9,1,21.5,0.06410003453493118,0,5,3,0,9,1,1,0,0,Reject,2
2020_SJeY-1BKDS,4,85,9,1059,147,2,61,2019,35,0,25.571428571428573,0.059278346598148346,0,149,21,1,46,1,1,1,1,Accept,2
2018_Byj54-bAW,3,77,10,1233,173,3,12,2017,11,1,21.77777777777778,0.06633444875478745,1,465,9,1,11,0,1,1,0,Reject,2
2017_Byx5BTilg,4,75,10,859,136,2,17,2016,14,1,24.666666666666668,0.05350933596491814,0,63,16,1,21,1,1,0,0,Reject,2
2017_ryEGFD9gl,2,55,6,1206,177,2,25,2016,5,0,26.0,0.06397837400436401,0,532,12,1,9,0,1,0,1,Reject,2
2020_BklXkCNYDB,5,63,10,846,132,0,26,2019,19,1,24.166666666666668,0.061586424708366394,0,326,18,1,24,1,1,1,4,Reject,2
2019_H1MzKs05F7,5,75,9,683,100,7,26,2019,17,1,21.8,0.05724577605724335,0,284,17,1,29,0,1,1,4,Reject,1
2020_ryloogSKDS,6,61,9,761,102,3,43,2019,33,1,22.6,0.04693220183253288,0,33,15,0,5,1,1,0,0,Accept,2
2020_SklSQgHFDS,5,85,11,1267,178,4,37,2019,32,0,22.77777777777778,0.06012119725346565,1,46,29,1,4,0,1,0,0,Reject,2
2020_BJl-5pNKDB,7,80,10,1340,189,0,61,2018,27,0,22.5,0.06762536615133286,0,46,18,1,4,0,1,1,0,Accept,3
2020_rJx9vaVtDS,3,73,7,1576,241,4,35,2019,25,1,28.7,0.07377230376005173,0,48,24,1,27,1,1,1,1,Reject,2
